payment_id,shipment_id,delivery_id,payment_method,payment_amount,payment_date
817496,174706,954978,paypal,405.14,2023-05-23
563902,119643,617060,paypal,193.58999999999997,2023-01-29
591595,732775,369672,cash,593.61,2023-07-18
506242,656580,323321,credit card,110.71000000000001,2023-01-05
492404,823360,260724,paypal,182.81,2023-07-27
254610,564247,669100,credit card,190.42000000000002,2023-12-26
212316,71575,108462,cash,920.89,2023-11-13
513820,681531,375014,credit card,244.81,2023-07-16
518672,17352,296010,cash,204.91000000000003,2023-11-20
808484,808566,951241,cash,145.05,2023-06-03
914685,283752,164411,cash,202.68,2023-05-27
823092,524342,84039,paypal,181.32,2023-08-18
890128,951928,611106,cash,122.37,2023-06-21
152982,751310,729735,cash,866.19,2023-06-16
309744,502776,90612,credit card,193.36,2023-10-19
278145,151024,150523,paypal,94.35,2023-04-10
191586,884704,666328,cash,100.88,2023-12-19
483392,570062,905033,credit card,259.79,2023-12-09
685749,612758,350272,credit card,233.72,2023-09-06
212971,871194,901410,cash,251.66,2023-08-21
125155,739922,443966,cash,223.27,2023-12-17
525266,550628,108575,paypal,177.84,2023-02-26
149579,609147,461078,paypal,42.64,2023-11-14
891216,644042,889028,paypal,107.81,2023-08-28
62724,238088,198786,cash,254.79000000000002,2023-06-23
131853,675783,698500,paypal,133.44,2023-01-05
105115,883334,267649,paypal,720.5300000000001,2023-11-30
258335,762983,905474,paypal,822.28,2023-02-06
907092,481582,592717,paypal,251.54000000000002,2023-01-11
79804,672441,560390,credit card,126.25,2023-03-07
482358,245321,876856,paypal,493.70000000000005,2023-03-30
378109,578757,898291,credit card,81.14,2023-06-04
932153,363022,671360,credit card,162.72,2023-07-02
620946,758531,139000,cash,107.57,2023-11-17
563183,999316,998338,paypal,204.64999999999998,2023-10-28
371861,865721,622104,cash,844.24,2023-02-12
244237,492056,604599,cash,50.86,2023-07-05
125531,598843,254695,credit card,701.87,2023-03-01
418642,264048,26050,credit card,120.28,2023-02-24
271000,211529,826,credit card,973.47,2023-12-09
874764,964916,95354,paypal,95.7,2023-10-20
206409,904459,380692,cash,86.44999999999999,2023-10-28
262519,684341,751448,paypal,1047.9,2023-12-17
890622,991839,525141,credit card,111.32,2023-02-05
753226,751976,398290,credit card,678.39,2023-02-01
650963,347821,154382,credit card,249.95,2023-11-27
45176,970234,215363,paypal,232.32000000000002,2023-04-03
390135,377673,183176,paypal,81.24000000000001,2023-01-30
470036,589484,290141,credit card,202.09,2023-04-19
317295,405180,722713,cash,193.97,2023-07-03
854238,206878,85765,cash,199.13,2023-06-27
222805,989516,840746,cash,266.59,2023-11-30
174444,645771,123958,cash,368.70000000000005,2023-05-09
559864,389746,368227,credit card,190.76,2023-06-16
329922,433622,367280,paypal,796.88,2023-08-31
642271,237272,878459,credit card,110.88,2023-05-19
837473,769107,936761,credit card,136.67000000000002,2023-08-20
960064,710430,288367,paypal,141.62,2023-01-12
397412,362866,35255,cash,200.24,2023-09-18
681502,863554,643820,cash,81.38,2023-02-21
325005,68693,897473,cash,125.87,2023-11-11
176494,499165,678358,cash,130.07,2023-05-22
110700,55551,154721,credit card,120.12,2023-11-10
806291,916481,67006,paypal,154.23,2023-11-24
568884,393750,357887,cash,155.91,2023-11-03
513731,45223,748112,paypal,101.59,2023-10-19
541864,123017,497983,credit card,59.78,2023-05-30
523600,789469,141614,cash,174.87,2023-12-12
597686,735701,382613,credit card,165.51,2023-09-26
896602,429484,709723,credit card,253.98000000000002,2023-05-07
296866,390512,333293,paypal,97.93,2023-06-29
306248,151819,679376,paypal,590.59,2023-05-20
662950,719368,397933,credit card,960.75,2023-03-26
731498,823783,41222,cash,202.6,2023-02-05
393734,586335,699134,credit card,93.03,2023-09-22
622723,774639,431722,credit card,158.45,2023-09-25
422205,929805,928567,cash,136.75,2023-11-18
591111,873623,547005,credit card,415.71,2023-08-29
446021,344790,603794,cash,240.82,2023-02-16
945715,917334,476881,cash,177.46,2023-10-11
70035,916433,573438,credit card,340.33,2023-06-09
604256,770140,130058,paypal,109.21,2023-10-20
375508,862076,944252,cash,318.54,2023-02-01
479547,630052,70428,cash,935.9499999999999,2023-06-13
52309,974425,124923,credit card,831.29,2023-04-10
998925,153171,949587,cash,729.39,2023-07-09
995524,637374,582913,cash,404.47,2023-07-30
179064,666945,42608,credit card,156.96,2023-11-19
680585,297086,844057,cash,242.82999999999998,2023-01-28
392906,64702,696370,cash,460.25,2023-03-18
482048,580695,65706,paypal,208.33999999999997,2023-03-25
590298,682641,203475,paypal,760.36,2023-05-29
213644,128618,624430,credit card,72.42,2023-09-23
420087,723533,629621,paypal,105.83000000000001,2023-07-27
562737,385654,628436,credit card,643.93,2023-05-12
446694,513901,239529,cash,184.07999999999998,2023-03-04
731453,582605,849741,credit card,491.15999999999997,2023-10-03
384929,9339,885642,credit card,286.83,2023-08-08
188159,332172,744394,credit card,226.79,2023-10-22
659855,91463,884275,cash,532.66,2023-11-24
664827,266990,733444,paypal,141.64000000000001,2023-10-04
471243,926965,720645,paypal,820.01,2023-03-05
278330,5367,591162,cash,116.8,2023-01-21
815994,477129,67363,paypal,125.46000000000001,2023-03-19
889469,270872,820653,cash,527.96,2023-02-26
583527,846077,700445,cash,204.95,2023-05-24
497701,599362,246462,paypal,169.89,2023-11-01
315104,996364,947098,paypal,78.8,2023-09-09
669184,524730,118247,credit card,202.52,2023-07-08
902799,554739,616011,paypal,197.51,2023-02-04
274338,851807,174390,paypal,185.85000000000002,2023-04-03
617049,837293,811624,cash,68.24000000000001,2023-07-03
682074,761331,494948,credit card,201.85,2023-06-09
894015,657621,151822,cash,260.2,2023-10-08
311631,456324,648841,credit card,787.09,2023-08-31
832353,64472,145551,paypal,115.36,2023-12-16
668215,556741,538103,paypal,242.63,2023-03-29
129191,899479,919966,paypal,51.370000000000005,2023-07-30
387272,75475,270717,credit card,97.63,2023-02-11
762454,123611,23022,paypal,66.58,2023-11-28
148582,116742,343225,credit card,996.89,2023-11-30
107401,588631,621177,cash,109.52000000000001,2023-09-17
322628,294316,940627,paypal,70.84,2023-11-07
529144,101086,587814,cash,80.13,2023-02-06
826651,375806,635950,credit card,181.51999999999998,2023-01-09
748261,638669,718051,credit card,334.96999999999997,2023-09-28
811088,670114,991622,paypal,962.98,2023-03-02
678753,147933,513038,paypal,812.25,2023-04-19
785041,280719,795973,cash,127.58,2023-10-07
893507,654764,540761,cash,210.59,2023-07-22
110108,854640,250907,credit card,71.94,2023-03-18
392797,429033,918753,cash,61.31,2023-04-30
966070,639295,478503,cash,175.51999999999998,2023-08-27
613473,97535,237338,cash,382.61,2023-11-20
973165,482422,613668,credit card,122.78,2023-04-30
860965,14170,481955,credit card,254.68,2023-10-18
47316,594110,11730,credit card,103.09,2023-02-03
288769,187812,95064,cash,117.34,2023-06-13
464039,42007,704706,credit card,97.09,2023-06-07
798583,948464,442674,cash,413.21000000000004,2023-07-09
55332,110222,677337,credit card,66.66,2023-12-23
46151,742121,540030,credit card,196.82,2023-05-27
424119,493271,463503,paypal,189.99,2023-01-02
936171,891160,511822,credit card,184.34,2023-01-28
757371,511270,71154,cash,412.05,2023-04-08
911688,450915,776327,paypal,119.08,2023-09-24
278022,866861,647944,cash,67.97,2023-11-11
192161,241773,467138,paypal,153.95,2023-02-01
490,548599,865492,paypal,115.28,2023-03-14
750638,846704,6077,paypal,79.83,2023-09-30
927094,183330,597538,credit card,384.02000000000004,2023-03-19
457949,762013,845070,paypal,256.44,2023-07-27
236204,899996,633706,paypal,99.75999999999999,2023-09-07
978295,695163,977441,credit card,137.03,2023-08-10
599827,238396,689343,credit card,907.4,2023-05-05
202782,261029,456037,cash,236.34,2023-06-13
526137,733892,817,credit card,120.14,2023-03-26
416687,368388,833605,credit card,854.32,2023-12-27
487306,2078,978851,paypal,121.32,2023-10-26
452545,496869,296064,credit card,251.38,2023-07-29
509352,917817,928528,credit card,213.8,2023-03-02
38078,851906,170156,cash,597.01,2023-10-19
614981,931398,564910,cash,187.92999999999998,2023-02-09
774159,326600,958280,cash,242.24,2023-07-06
438902,17208,329588,credit card,621.4000000000001,2023-07-18
767750,748024,291934,credit card,43.83,2023-07-13
586838,527561,117580,paypal,657.68,2023-01-25
162126,487803,834760,paypal,532.74,2023-12-08
733374,281696,455448,cash,171.84,2023-05-19
885967,592253,11601,cash,141.78,2023-12-08
608984,888296,711227,credit card,184.03,2023-09-01
648501,150697,343617,cash,98.89,2023-06-05
901655,230115,318646,paypal,167.73,2023-03-02
573741,295902,437561,cash,184.49,2023-07-31
508923,672714,32486,cash,551.72,2023-02-28
401119,919237,382561,credit card,88.89,2023-05-25
893162,760664,21142,paypal,163.63,2023-09-18
509599,603493,761718,paypal,519.3100000000001,2023-09-07
458428,211065,977722,credit card,117.54,2023-04-27
187925,89917,769548,cash,76.16,2023-11-04
854112,50333,348206,paypal,74.39,2023-05-04
360816,888203,710,credit card,623.73,2023-04-08
917767,735533,353030,cash,209.0,2023-03-31
927506,794901,164953,cash,175.64,2023-06-07
662049,838060,839466,paypal,637.4899999999999,2023-11-13
28170,795693,166884,credit card,69.58,2023-11-01
686196,854347,467723,cash,242.33999999999997,2023-02-22
866342,442959,446940,cash,216.86,2023-05-01
349878,461441,344988,paypal,70.93,2023-10-04
964395,271523,837498,paypal,155.66,2023-07-16
581650,994833,951195,cash,90.92,2023-09-16
968615,479826,642722,paypal,687.1,2023-06-06
372773,557059,882655,credit card,188.98000000000002,2023-03-17
63188,403886,442668,cash,171.79,2023-12-10
137673,543953,321307,credit card,468.95,2023-07-24
594284,597838,353155,cash,62.32,2023-11-17
160139,53718,388297,cash,139.31,2023-12-28
143194,250469,832170,paypal,159.61,2023-07-23
626575,160021,601813,credit card,908.53,2023-12-10
806014,795592,421754,credit card,199.12,2023-03-21
593511,846587,665385,credit card,474.5,2023-07-25
638741,424706,610956,cash,211.0,2023-02-18
504065,183495,833285,cash,184.84,2023-12-09
247727,778165,436691,cash,74.05,2023-06-10
913554,531577,46540,cash,88.94999999999999,2023-10-18
607320,840204,659368,paypal,60.43,2023-06-07
999806,414673,358991,credit card,127.18,2023-06-18
182673,792794,81625,credit card,220.42000000000002,2023-07-25
779353,33399,549753,credit card,221.86,2023-08-07
803697,705001,433659,cash,388.5,2023-11-25
271334,270526,76563,credit card,83.8,2023-12-29
628560,991184,115926,cash,200.04000000000002,2023-05-22
330754,150993,628272,cash,424.60999999999996,2023-03-16
433824,824083,494164,paypal,198.19,2023-12-08
143181,222134,507205,paypal,838.98,2023-06-30
42342,708731,205425,credit card,929.89,2023-05-13
556347,430124,681143,paypal,980.34,2023-07-03
773953,791662,889960,paypal,223.19,2023-12-16
659290,192631,620917,cash,1010.14,2023-03-03
458056,358109,477856,paypal,56.29,2023-07-11
934974,881922,834384,credit card,244.17,2023-03-06
401277,67711,855915,paypal,1036.3,2023-11-04
122121,176571,782926,credit card,120.54,2023-04-30
655634,426814,952405,credit card,259.7,2023-05-28
323521,617237,984237,paypal,666.2099999999999,2023-02-17
126589,745766,56050,credit card,469.7,2023-11-25
191321,715010,743243,credit card,231.47,2023-06-02
939874,522208,860079,cash,381.15999999999997,2023-10-10
815167,940416,896119,credit card,194.45,2023-03-28
987779,526091,301032,credit card,365.33,2023-02-07
966729,705109,584055,paypal,185.57,2023-07-04
597010,253249,337211,paypal,164.68,2023-05-16
291442,304730,185512,cash,465.92,2023-10-23
695012,416887,960712,credit card,438.83000000000004,2023-02-04
699997,869106,935713,paypal,110.41,2023-08-26
861578,752953,905490,paypal,111.72,2023-01-21
531755,576027,236733,credit card,192.39,2023-02-16
396332,947166,349785,paypal,713.85,2023-04-10
773067,336586,484217,cash,218.11,2023-02-23
352149,35758,756028,cash,606.33,2023-04-17
342284,80184,970416,paypal,172.41,2023-05-19
741160,487589,670552,paypal,98.28,2023-06-09
549535,527505,92456,credit card,96.48,2023-09-04
95872,723536,860898,cash,127.06,2023-02-14
963313,122125,413747,paypal,183.18,2023-08-19
117407,779052,42848,paypal,986.37,2023-06-24
947860,94574,790411,cash,79.78,2023-07-20
350288,6759,713182,credit card,147.59,2023-06-07
848129,191708,312619,cash,117.08,2023-05-06
723264,736979,687262,cash,476.99,2024-01-01
662081,425738,847320,cash,114.41,2023-04-19
138034,457584,185797,cash,684.21,2023-12-07
7539,602614,822788,cash,77.24000000000001,2023-02-16
144361,989275,65624,paypal,230.45,2023-07-03
517943,304322,417967,cash,820.16,2023-03-03
910101,541846,683185,cash,461.23,2023-12-02
273487,74422,907575,paypal,930.46,2023-12-20
992120,249361,511218,credit card,90.56,2023-08-24
974983,617174,921988,credit card,233.94,2023-11-24
36283,765002,105541,credit card,733.4599999999999,2023-05-28
410202,510097,348771,cash,118.54,2023-05-26
424767,494105,312404,paypal,160.27,2023-08-20
745296,470045,98891,cash,75.56,2023-12-17
522444,202576,606765,cash,191.10999999999999,2023-01-18
531942,925894,581857,paypal,479.98,2023-03-13
466918,559578,524131,cash,787.93,2023-09-26
950567,720480,883582,cash,829.84,2023-07-31
342353,171415,627867,credit card,96.68,2023-12-28
138624,322834,647956,paypal,99.07,2023-07-10
736005,447021,599333,paypal,276.71000000000004,2023-10-02
886389,50424,191214,credit card,468.79999999999995,2023-05-05
195704,562043,319369,paypal,98.38,2023-08-09
688029,757516,879636,credit card,84.72,2023-09-19
478654,896525,666665,paypal,70.25999999999999,2023-04-27
238979,107530,734248,cash,70.14,2023-09-22
197028,286491,824003,credit card,86.64,2023-10-09
349455,931965,882673,cash,58.78999999999999,2023-11-03
656643,275739,880472,credit card,183.98,2023-06-23
946505,934419,399746,credit card,990.74,2023-11-13
145550,752385,60329,paypal,157.87,2023-11-24
591596,621501,150881,cash,233.67,2023-11-03
971383,403309,299518,cash,105.33,2023-10-20
280606,562441,483475,credit card,978.86,2023-08-17
561856,90812,397473,credit card,135.82,2023-07-29
372492,609126,919425,paypal,97.32,2023-08-17
980587,967152,604834,cash,460.20000000000005,2023-05-24
58127,608173,555917,cash,602.71,2023-01-17
599293,711805,361555,credit card,169.51,2023-03-05
292253,119193,471649,paypal,151.51999999999998,2023-09-03
27163,404315,280655,cash,143.36,2023-03-24
908805,684850,742367,credit card,105.83,2023-03-03
135375,352374,918893,paypal,736.16,2023-07-30
216100,76993,862577,paypal,759.47,2023-06-05
624730,133266,90823,credit card,974.22,2023-01-14
616826,608517,83095,credit card,171.84,2023-07-31
467233,297450,659277,paypal,246.43,2023-04-14
867924,662695,193245,cash,574.2099999999999,2023-05-01
50248,133678,117269,cash,575.11,2023-05-27
148689,939785,185483,credit card,976.8,2023-07-14
356616,15299,683652,cash,91.53999999999999,2023-07-09
73140,71869,399116,paypal,458.54,2023-08-08
930303,19083,980399,cash,87.59,2023-08-07
158800,161614,375423,cash,1003.7700000000001,2023-08-20
133818,886344,983547,credit card,73.67,2023-01-22
287765,961539,519298,paypal,85.62,2023-07-22
702049,379530,273635,paypal,73.11,2023-05-25
869053,896099,292423,cash,134.29,2023-10-27
165562,320874,808967,credit card,747.0,2023-05-09
47998,799185,357114,credit card,228.76,2023-06-07
615327,810599,893499,credit card,174.57,2023-02-04
649168,382018,620489,cash,681.8000000000001,2023-09-08
757781,176486,152700,credit card,200.95000000000002,2023-10-09
868963,846512,369346,paypal,246.28,2023-05-02
166750,152557,978595,cash,207.44,2023-10-19
32940,926284,136797,cash,97.62,2023-11-13
149274,110004,624836,credit card,237.19,2023-11-10
755876,909675,373725,credit card,175.81,2023-07-16
100832,707071,10986,cash,193.89999999999998,2023-06-23
872056,66865,19481,cash,876.0400000000001,2023-11-02
938365,852042,471955,credit card,231.45999999999998,2023-02-27
502873,89470,529580,credit card,93.8,2023-05-20
209178,164681,70348,paypal,197.46,2023-01-06
834650,282862,475930,paypal,375.76,2023-10-30
482108,747117,334237,paypal,503.97999999999996,2023-12-13
127237,736543,522746,paypal,487.09000000000003,2023-04-29
659266,266254,21836,paypal,192.07999999999998,2023-07-24
580325,803048,846314,paypal,93.16000000000001,2023-04-08
838237,997595,418862,credit card,210.54,2023-07-03
585377,880806,839015,paypal,513.24,2023-02-07
433837,231058,972438,credit card,237.28,2023-04-11
709000,540869,308534,paypal,114.0,2023-05-08
180969,145981,180576,paypal,130.12,2023-09-17
827477,639470,56094,credit card,130.99,2023-10-02
652409,956953,389464,credit card,142.42000000000002,2023-04-22
401681,466782,313323,credit card,112.06,2023-09-14
415182,470451,429429,credit card,705.3000000000001,2023-08-23
34931,626469,423892,credit card,338.56,2023-06-30
622752,996595,15959,cash,192.62,2023-02-04
694216,618556,478201,paypal,546.78,2023-10-16
64808,716928,18940,cash,127.65,2023-07-03
378797,124555,341437,cash,279.04999999999995,2023-03-27
782134,896236,96325,paypal,245.21,2023-12-27
87277,688537,979721,paypal,46.480000000000004,2023-03-26
274164,79893,301378,cash,118.46000000000001,2023-08-16
412773,590885,653262,paypal,238.52999999999997,2023-10-31
897178,430793,656542,cash,218.48,2023-05-09
511920,981032,399545,paypal,917.2399999999999,2023-09-12
445701,894384,626197,cash,990.0,2023-06-29
